ominous,5.97,adjective,suggesting that something bad is going to happen in the future ,ominous clouds
protagonist,5.95,noun,"the main character in a novel, play, movie, etc.",She was a leading protagonist in the civil rights movement.
mechanic,5.94,noun,a person who repairs machines (such as car engines) and keeps them running properly ,an automotive mechanic
neuron,5.93,noun,a cell that carries messages between the brain and other parts of the body and that is the basic unit of the nervous system :nerve cell,N/A
naturalistic,5.92,adjective,looking like what appears in nature :not looking artificial or man-made ,The zoo strives to create naturalistic settings for the animals.
speculate,5.88,verb,to think about something and make guesses about it :to form ideas or theories about something usually when there are many things not known about it ,She could only speculate about/on her friend's motives.
slum,5.84,verb,to spend time in places or conditions that are much worse than your usual places or conditions ,She's never been one to slum around (in cheap hotels).
transcript,5.81,noun,"a written, printed, or typed copy of words that have been spoken ",a transcript of a radio program
fuse,5.8,verb,to join or become joined because of heat or a chemical reaction ,During the reaction the atoms fuse (together).
snap,5.76,verb,"to break quickly with a short, sharp sound ",The branch snapped and fell to the ground.
fluorescent,5.71,adjective,producing light when electricity flows through a tube that is filled with a type of gas ,a fluorescent light/lamp
inspire,5.68,verb,to make (someone) want to do something :to give (someone) an idea about what to do or create ,He inspired generations of future scientists.
ethic,5.61,adjective,involving questions of right and wrong behavior :relating to ethics ,ethical [=moral] principles/standards
assemble,5.57,verb,to collect (things) or gather (people) into one place or group ,We'll need to assemble a list of songs for the concert.
cod,5.56,abbreviation,ash on delivery; collect on delivery used to indicate that payment must be made when something is delivered ,The merchandise was shipped C.O.D.
evolve,5.55,verb,"to change or develop slowly often into a better, more complex, or more advanced state :to develop by a process of evolution ",Some believe that birds evolved from dinosaurs. = Some believe that dinosaurs evolved into birds.
compel,5.43,verb,to force (someone) to do something ,Illness compelled him to stay in bed.
disciple,5.43,noun,someone who accepts and helps to spread the teachings of a famous person ,a disciple of Sigmund Freud
scenario,5.42,noun,a description of what could possibly happen ,A possible scenario would be that we move to the city.
trench,5.42,noun,"a long, narrow hole that is dug in the ground :ditch",a brave soldier who fought in the trenches in World War I
dread,5.41,verb,to fear something that will or might happen ,He can't swim and dreads going in the water.
grim,5.29,adjective,unpleasant or shocking to see or think about ,Hikers made a grim discovery when they came across a dead body in the woods.
erroneous,5.28,adjective,not correct ,We received erroneous information.
nail,5.26,verb,to attach (something) with a nail ,Nail the picture to the wall.
scrutiny,5.2,noun,the act of carefully examining something especially in a critical way :the act of scrutinizing something ,the close/careful scrutiny of data
trigger,5.18,verb,"to cause (something, such as an alarm) to start functioning ",Smoke triggered the fire alarm.
coincidence,5.17,noun,a situation in which events happen at the same time in a way that is not planned or expected ,It was mere/pure/sheer coincidence that brought them together so far from Chicago.
fare,5.16,verb,to do something well or badly ,How did you fare [=do] on your exam?
fin,5.14,noun,a thin flat part that sticks out from the body of a fish and is used in moving or guiding the fish through water ,a fish with blue scales and spiny fins
fringe,5.1,verb,to decorate (something) with a fringe ,a fringed leather vest
