stereotype,6.22,verb,to believe unfairly that all people or things with a particular characteristic are the same ,It's not fair to stereotype a whole group of people based on one person you don't like.
repressive,6.17,adjective,controlling people by force ,a repressive government
wary,6.12,adjective,not having or showing complete trust in someone or something that could be dangerous or cause trouble ,The store owner kept a wary eye on him.
predicament,6.07,noun,a difficult or unpleasant situation ,The governor has gotten himself into quite a predicament.
heterosexual,6.04,adjective,sexually attracted to people of the opposite sex ,a heterosexual male
divert,6.02,verb,to change the direction or use of (something) ,Police diverted traffic to a side street.
obsession,5.93,noun,a state in which someone thinks about someone or something constantly or frequently especially in a way that is not normal ,He was fascinated by the actress and tracking her every move had become an obsession.
doom,5.89,verb,"to make (someone or something) certain to fail, suffer, die, etc. ",A criminal record will doom your chances of becoming a politician.
trajectory,5.89,noun,the curved path along which something (such as a rocket) moves through the air or through space ,the trajectory of the missile
wrap,5.86,verb,to cover (something) by winding or folding a piece of material around it ,They were busy wrapping presents late on Christmas Eve.
retrospect,5.77,noun,when thinking about the past or something that happened in the past ,"In retrospect, I made the right decision."
crush,5.75,verb,to press or squeeze (something) so hard that it breaks or loses its shape ,Unfortunately some of the flowers got crushed when we were moving them.
lesbian,5.74,noun,a woman who is sexually attracted to other women :a female homosexual ,lesbians and gay men
closet,5.73,adjective,hiding the fact that you are a particular type of person ,She's a closet racist. [=she does not want people to know that she is a racist]
surround,5.7,verb,to be on every side of (someone or something) ,A wall surrounds the old city.
reflective,5.66,adjective,"causing light, sound, or heat to move away :reflecting light, sound, or heat ",The material is highly reflective. [=it easily reflects light]
unavoidable,5.64,adjective,not able to be prevented or avoided ,The accident was unavoidable.
ethic,5.61,adjective,involving questions of right and wrong behavior :relating to ethics ,ethical [=moral] principles/standards
cod,5.56,abbreviation,ash on delivery; collect on delivery used to indicate that payment must be made when something is delivered ,The merchandise was shipped C.O.D.
tolerant,5.55,adjective,"willing to accept feelings, habits, or beliefs that are different from your own ",a tolerant society/community
disguise,5.53,verb,"to change the usual appearance, sound, taste, etc., of (someone or something) so that people will not recognize that person or thing ",He tried to disguise his voice on the phone but I could tell it was him.
manifold,5.51,adjective,many and various ,the country's manifold problems
deception,5.49,noun,the act of making someone believe something that is not true :the act of deceiving someone ,She accuses the company of willful deception in its advertising.
conclusive,5.42,adjective,showing that something is certainly true ,conclusive evidence/proof
traumatic,5.38,adjective,causing someone to become very upset in a way that can lead to serious mental and emotional problems ,She had a traumatic childhood.
envy,5.25,verb,to feel a desire to have what someone else has :to feel envy because of (someone or something) ,I envy you for your large group of friends.
torture,5.24,verb,to cause (someone) to experience severe physical pain especially as a form of punishment or to force that person to do or say something ,The report revealed that prisoners had been repeatedly tortured.
aspiration,5.21,noun,something that a person wants very much to achieve ,I've never had any aspiration to become famous. [=I've never wanted to become famous]
homosexual,5.18,adjective,sexually attracted to people of the same sex ,a homosexual man
suppress,5.17,verb,to end or stop (something) by force ,Political dissent was brutally suppressed.
reinforce,5.15,verb,to strengthen (a group of people) with new supplies or more people ,The captain sent out another squad to reinforce the troops.
journalism,5.14,noun,"the activity or job of collecting, writing, and editing news stories for newspapers, magazines, television, or radio ",investigative/broadcast journalism
amateur,5.12,noun,a person who does something (such as a sport or hobby) for pleasure and not as a job ,She played soccer as an amateur before turning professional.
masculine,5.06,adjective,"of, relating to, or suited to men or boys ",a masculine voice/perspective/name
definitive,5.06,adjective,not able to be argued about or changed :final and settled ,We need a definitive answer to this question.
prone,5.06,adjective,"likely to do, have, or suffer from something usually + to ",They are prone to (making) errors/mistakes. = They are error-prone/mistake-prone. [=they make many errors/mistakes]
arena,5.05,noun,a building for sports and other forms of entertainment that has a large central area surrounded by seats ,a basketball/hockey arena
handful,5.05,noun,an amount that you can hold in your hand ,The children collected seashells by the handful.
ridiculous,5.02,adjective,extremely silly or unreasonable ,She looks ridiculous in that outfit.
substantive,5.02,adjective,"important, real, or meaningful ",substantive issues/matters
exploit,5.01,verb,to get value or use from (something) ,He has never fully exploited his talents.
proximity,5.01,noun,the state of being near ,People are attracted to the area by the proximity [=nearness] of several beaches.
odds,5.01,noun,the possibility that something will happen :the chance that one thing will happen instead of a different thing ,She wanted to improve her odds [=chances] of winning.
