murderous,6.6,adjective,very violent or deadly ,murderous machine-gun fire
hades,7.36,noun,the home of the dead in Greek mythology,It's hotter than hades today.
unload,7.09,verb,"to remove something (such as cargo) from a truck, ship, etc. ",It took four hours to unload the truck.
douse,9.79,verb,to cause (a fire) to stop burning by pouring or spraying water on it :to extinguish (a fire) with water ,It took firefighters 15 minutes to douse the blaze.
pry,7.4,verb,to try to find out about other people's private lives ,"I was curious, but I didn't want to pry."
swear,5.54,verb,to state (something) very strongly and sincerely ,I swear (that) I was there. [=I was definitely there; I am telling you the truth when I say that I was there]
relish,6.36,verb,to enjoy or take pleasure in (something) ,I relish traveling to new places.
fury,5.18,noun,violent anger :rage ,I could see the fury in her eyes.
remorse,6.33,noun,a feeling of being sorry for doing something bad or wrong in the past :a feeling of guilt ,I could forgive him for what he did if he showed some remorse.
tripe,8.76,noun,the stomach of an animal (such as a cow or ox) that is eaten as food,How can you watch this tripe? [=rubbish]
provoke,5.71,verb,to cause the occurrence of (a feeling or action) :to make (something) happen ,His remarks provoked both tears and laughter.
tremble,6.51,verb,"to shake slightly because you are afraid, nervous, excited, etc. ",His arms and legs began to tremble.
scar,5.79,verb,to mark (something) with a scar ,His arm was badly scarred after the accident.
dishonor,7.44,verb,to cause (someone or something) to lose honor :to cause (someone or something) to no longer be respected ,His actions dishonored [=brought dishonor on] the family.
prophetic,5.41,adjective,correctly stating what will happen in the future ,Her warning proved to be prophetic. [=the thing that she warned would/could happen did happen]
pledge,5.17,verb,to formally promise to give or do (something) ,"Her family pledged $100,000 toward the construction of a new school."
arrogance,5.97,noun,"an insulting way of thinking or behaving that comes from believing that you are better, smarter, or more important than other people ",Her arrogance has earned her a lot of enemies.
hem,6.39,verb,to sew down a folded edge of cloth on (something) :to give (something) a hem ,hem the dress/skirt/trousers
whisper,5.66,verb,to speak very softly or quietly ,He whispered in/into my ear.
weep,6.04,verb,to cry because you are very sad or are feeling some other strong emotion ,He wept at the news of her death.
accuse,6.17,verb,to blame (someone) for something wrong or illegal :to say that someone is guilty of a fault or crime ,He was unjustly accused.
ransom,6,verb,to pay money in order to free (a person who has been captured or kidnapped) ,He was held captive for a week before he was ransomed and returned to his family.
flay,9.39,verb,to beat or whip (someone or something) in a very violent and severe way usually used figuratively ,He was flayed [=severely criticized] by the media for his thoughtless comments.
affront,7.16,verb,to do or say something that shows a lack of respect for (someone or someone's feelings) usually used as (be) affronted ,"He was affronted [=insulted, offended] by her rude behavior."
uphold,6.05,verb,"to support or defend (something, such as a law) ",He took an oath to uphold the Constitution.
underling,9.82,noun,a person of low rank who works for a more powerful person :subordinate ,"He takes all the credit, but most of the hard work is done by his underlings."
irreversible,5.75,adjective,impossible to change back to a previous condition or state ,He suffered an irreversible loss of vision.
stow,7.45,verb,"to put (something that is not being used) in a place where it is available, where it can be kept safely, etc. :store ",He stowed his gear in a locker.
sprinkle,6.47,verb,to drop or spread small pieces or amounts of something over something ,He sprinkled water on the plants.
slam,7.28,verb,to close (something) in a forceful way that makes a loud noise ,He slammed the door in my face.
sheath,5.59,verb,"to put (something, such as a sword) into a sheath ",He sheathed his sword.
seethe,9.51,verb,to feel or show strong emotion (such as anger) even though you try to control it ,He seethed at his brother's success.
scrap,5.42,verb,"to get rid of (something) because it is damaged, no longer useful, etc. ",He scrapped his car after the accident.
savor,7.78,verb,to enjoy the taste or smell of (something) for as long as possible ,He savored the aroma of the baking pies.
roast,6.1,verb,"to cook (food such as chicken, potatoes, or beef) with dry heat in an oven or over a fire ",He roasted the chicken.
murmur,5.94,verb,to say (something) in a quiet and soft voice ,He murmured something about having to get home.
propitiate,8.59,verb,to make (someone) pleased or less angry by giving or saying something desired :appease ,He made an offering to propitiate the angry gods.
surf,6.16,verb,to ride on ocean waves using a special board (called a surfboard) ,He learned to surf when he was living in California.
bawl,9.23,verb,to cry very loudly ,"He lay on his bed, bawling [=sobbing, wailing] uncontrollably."
knot,5.54,verb,"to tie a section of rope, string, fabric, etc., to itself or to something else so that a knot forms :to make a knot in (something) ",He knotted his tie so that both ends would be the same length.
prowess,6.47,noun,great ability or skill ,He is known for his prowess on the football field.
filth,6.6,noun,a large and very unpleasant amount of dirt ,He emerged from the cellar covered in filth.
plead,5.91,verb,to ask for something in a serious and emotional way ,"He begged and pleaded, but she would not change her mind."
curse,5.26,verb,to use offensive words when you speak ,He always starts cursing [=swearing] when he gets drunk.
haul,5.79,verb,to pull or drag (something) with effort ,Haul the ropes in. = Haul in the ropes.
charcoal,5.45,noun,a hard black material that is made by burning wood with a small amount of air ,hamburgers cooked over charcoal
disastrous,5.03,adjective,causing great suffering or loss ,Half the city was destroyed by a disastrous fire.
confiscate,8.08,verb,to take (something) away from someone especially as punishment or to enforce the law or rules ,Guards confiscated knives and other weapons from the prisoners.
grind,6.32,verb,to crush or break (something) into very small pieces by rubbing it against a rough surface or using a special machine ,Grind (up) the coffee beans into a fine powder.
flush,5.66,verb,to cause a strong flow of water to clean (a toilet) ,flush the toilet
bulwark,7,noun,something that provides protection for or against something ,democratic principles that stand as a bulwark against tyranny
decency,6.28,noun,"polite, moral, and honest behavior and attitudes that show respect for other people ","Decency, not fear of punishment, caused them to do the right thing."
ballistic,6.58,adjective,to become very angry ,Dad went ballistic when he saw the dent in his car.
oracle,6.07,noun,a person (such as a priestess) through whom a god was believed to speak ,consulting an oracle
scud,9.13,verb,to move or go quickly ,Clouds scudded across the sky.
billow,8.61,verb,to move as a large cloud or mass ,Clouds of smoke billowed (up) from the chimney.
choke,6.58,verb,to become unable to breathe usually because something gets stuck in your throat or because the air is not good for breathing ,Chew your food well so you don't choke.
yearn,7.74,verb,to feel a strong desire or wish for something or to do something ,captives yearning for freedom = captives yearning to be free
bloat,9.36,noun,too much growth ,budget/bureaucratic bloat
buckle,6.8,verb,"to fasten (something, such as a belt) with a buckle ",Buckle your seat belt.
thigh,5.7,noun,the part of your leg that is above the knee ,boneless chicken thighs
stud,6.08,verb,to decorate or cover (something) with many small items ,Beads stud the surface of the gown.
insolent,7.09,adjective,rude or impolite :having or showing a lack of respect for other people ,"an insolent [=impudent, disrespectful] child"
lure,6.02,verb,to cause or persuade (a person or an animal) to go somewhere or to do something by offering some pleasure or gain ,advertisers trying to lure [=attract] a younger audience to their products
flicker,6.69,verb,to burn or glow in an unsteady way :to produce an unsteady light ,A TV was flickering in the background.
loom,5.93,verb,"to appear in a large, strange, or frightening form often in a sudden way ",A ship loomed (up) out of the fog.
seagoing,8.43,adjective,made or used for traveling on the sea ,a seagoing [=oceangoing] ship/craft/vessel
warrior,5.16,noun,a person who fights in battles and is known for having courage and skill ,a proud and brave warrior
pitiful,6.58,adjective,deserving or causing feelings of pity or sympathy ,a pitiful lost dog
gut,5.43,adjective,relating to or based on emotions :not based on logic or reason ,a gut feeling/reaction
gloomy,5.64,adjective,somewhat dark ,a gloomy hallway
doom,5.89,verb,"to make (someone or something) certain to fail, suffer, die, etc. ",A criminal record will doom your chances of becoming a politician.
arena,5.05,noun,a building for sports and other forms of entertainment that has a large central area surrounded by seats ,a basketball/hockey arena
barren,5.41,adjective,having very few plants :not suitable for plants ,a barren [=desolate] landscape
omen,6.89,noun,something that is believed to be a sign or warning of something that will happen in the future ,a bad omen
